Diesel, Benzin E10,Benzin E5, LPG, Uhrzeit, Tanlstelle
1.41,1.57,1.63,0.86,2021-12-10 15:45:32.443610,40018
1.49,1.50,1.56,0.81,2021-12-10 15:55:36.224758,21974
1.52,1.58,1.64,0.89,2021-12-10 15:55:39.850432,10063
1.51,1.56,1.59,0.88,2021-12-10 15:55:43.365308,37955
1.41,1.57,1.63,0.86,2021-12-10 15:55:47.602389,40018
1.47,1.50,1.56,0.81,2021-12-10 16:05:51.547909,21974
1.49,1.53,1.59,0.89,2021-12-10 16:05:55.448400,10063
1.51,1.56,1.59,0.88,2021-12-10 16:05:59.446243,37955
1.41,1.55,1.61,0.86,2021-12-10 16:06:03.890428,40018
1.47,1.50,1.56,0.81,2021-12-10 16:16:08.782662,21974
1.49,1.53,1.59,0.89,2021-12-10 16:16:12.539528,10063
1.51,1.56,1.59,0.88,2021-12-10 16:16:24.902705,37955
1.41,1.55,1.61,0.86,2021-12-10 16:16:28.934004,40018
1.47,1.50,1.56,0.81,2021-12-10 16:26:33.714286,21974
1.50,1.54,1.60,0.89,2021-12-10 16:26:37.744459,10063
1.51,1.56,1.59,0.88,2021-12-10 16:26:41.695419,37955
1.41,1.55,1.61,0.86,2021-12-10 16:26:45.199930,40018
1.48,1.50,1.56,0.81,2021-12-10 16:36:48.891855,21974
1.50,1.54,1.60,0.89,2021-12-10 16:36:53.210062,10063
1.51,1.56,1.59,0.88,2021-12-10 16:36:57.129504,37955
1.41,1.55,1.61,0.86,2021-12-10 16:37:00.988118,40018
1.48,1.50,1.56,0.81,2021-12-10 16:47:05.108385,21974
1.50,1.54,1.60,0.89,2021-12-10 16:47:09.154016,10063
1.51,1.56,1.59,0.88,2021-12-10 16:47:13.413083,37955
1.41,1.55,1.61,0.86,2021-12-10 16:47:17.015606,40018
1.48,1.50,1.56,0.81,2021-12-10 16:57:20.592873,21974
1.50,1.54,1.60,0.89,2021-12-10 16:57:24.975905,10063
1.51,1.56,1.59,0.88,2021-12-10 16:57:29.053601,37955
1.43,1.57,1.63,0.86,2021-12-10 16:57:33.199903,40018
1.48,1.50,1.56,0.81,2021-12-10 17:07:37.091679,21974
1.50,1.54,1.60,0.89,2021-12-10 17:07:40.614386,10063
1.51,1.56,1.59,0.88,2021-12-10 17:07:44.320710,37955
1.41,1.55,1.61,0.86,2021-12-10 17:07:48.056482,40018
1.48,1.50,1.56,0.81,2021-12-10 17:17:51.835675,21974
1.49,1.54,1.60,0.89,2021-12-10 17:17:55.487774,10063
1.51,1.56,1.59,0.88,2021-12-10 17:18:04.777650,37955
1.41,1.55,1.61,0.86,2021-12-10 17:18:08.808265,40018
1.48,1.50,1.56,0.81,2021-12-10 17:28:13.022571,21974
1.48,1.54,1.60,0.89,2021-12-10 17:28:16.688624,10063
1.51,1.56,1.59,0.88,2021-12-10 17:28:20.624994,37955
1.41,1.55,1.61,0.86,2021-12-10 17:28:24.201846,40018
1.48,1.50,1.56,0.81,2021-12-10 17:38:28.588180,21974
1.48,1.54,1.60,0.89,2021-12-10 17:38:32.452240,10063
1.51,1.56,1.59,0.88,2021-12-10 17:38:36.122545,37955
1.41,1.55,1.61,0.86,2021-12-10 17:38:39.640333,40018
1.48,1.50,1.56,0.81,2021-12-10 17:48:43.493591,21974
1.47,1.53,1.59,0.89,2021-12-10 17:48:47.041584,10063
1.51,1.56,1.59,0.88,2021-12-10 17:48:50.637629,37955
1.41,1.55,1.61,0.86,2021-12-10 17:48:54.034596,40018
1.48,1.50,1.56,0.81,2021-12-10 17:58:57.655632,21974
1.47,1.53,1.59,0.89,2021-12-10 17:59:01.853550,10063
1.51,1.56,1.59,0.88,2021-12-10 17:59:05.461145,37955
1.41,1.55,1.61,0.86,2021-12-10 17:59:09.147792,40018
1.46,1.51,1.57,0.81,2021-12-10 18:09:12.927831,21974
1.47,1.53,1.59,0.89,2021-12-10 18:09:16.855375,10063
1.51,1.56,1.59,0.88,2021-12-10 18:09:20.536991,37955
1.41,1.55,1.61,0.86,2021-12-10 18:09:23.986320,40018
1.46,1.51,1.57,0.81,2021-12-10 18:19:27.455758,21974
1.49,1.56,1.62,0.89,2021-12-10 18:19:31.210959,10063
1.52,1.57,1.60,0.88,2021-12-10 18:19:34.715289,37955
1.41,1.55,1.61,0.86,2021-12-10 18:19:38.367843,40018
1.46,1.53,1.59,0.81,2021-12-10 18:29:42.072780,21974
1.49,1.56,1.62,0.89,2021-12-10 18:29:45.812703,10063
1.52,1.57,1.60,0.88,2021-12-10 18:29:49.320674,37955
1.41,1.55,1.61,0.86,2021-12-10 18:29:52.758837,40018
1.49,1.54,1.60,0.81,2021-12-10 18:39:56.525363,21974
1.49,1.56,1.62,0.89,2021-12-10 18:40:04.322855,10063
1.52,1.57,1.60,0.88,2021-12-10 18:40:08.198650,37955
1.41,1.55,1.61,0.86,2021-12-10 18:40:11.833260,40018
1.49,1.54,1.60,0.81,2021-12-10 18:50:15.368850,21974
1.49,1.56,1.62,0.89,2021-12-10 18:50:19.092769,10063
1.52,1.57,1.60,0.88,2021-12-10 18:50:22.852297,37955
1.41,1.55,1.61,0.86,2021-12-10 18:50:26.645096,40018
1.47,1.54,1.60,0.81,2021-12-10 19:00:30.371519,21974
1.49,1.56,1.62,0.89,2021-12-10 19:00:33.989732,10063
1.52,1.57,1.60,0.88,2021-12-10 19:00:37.801289,37955
1.43,1.57,1.63,0.86,2021-12-10 19:00:41.528996,40018
1.47,1.54,1.60,0.81,2021-12-10 19:10:45.629035,21974
1.50,1.56,1.62,0.89,2021-12-10 19:10:49.515053,10063
1.52,1.57,1.60,0.88,2021-12-10 19:10:53.521034,37955
1.41,1.55,1.61,0.86,2021-12-10 19:10:58.241664,40018
1.47,1.54,1.60,0.81,2021-12-10 19:21:03.003668,21974
1.49,1.55,1.61,0.89,2021-12-10 19:21:06.590217,10063
1.52,1.57,1.60,0.88,2021-12-10 19:21:10.422142,37955
1.41,1.55,1.61,0.86,2021-12-10 19:21:14.206907,40018
1.47,1.54,1.60,0.81,2021-12-10 19:31:18.272593,21974
1.49,1.55,1.61,0.89,2021-12-10 19:31:22.123568,10063
1.52,1.57,1.60,0.88,2021-12-10 19:31:25.860450,37955
1.41,1.55,1.61,0.86,2021-12-10 19:31:29.655027,40018
1.47,1.54,1.60,0.81,2021-12-10 19:41:33.822038,21974
1.49,1.55,1.61,0.89,2021-12-10 19:41:37.531561,10063
1.52,1.57,1.60,0.88,2021-12-10 19:41:41.102763,37955
1.41,1.55,1.61,0.86,2021-12-10 19:41:44.816445,40018
1.47,1.54,1.60,0.81,2021-12-10 19:51:48.489730,21974
1.49,1.55,1.61,0.89,2021-12-10 19:51:52.194453,10063
1.52,1.57,1.60,0.88,2021-12-10 19:51:56.095085,37955
1.41,1.55,1.61,0.86,2021-12-10 19:52:00.219169,40018
1.47,1.53,1.59,0.81,2021-12-10 20:02:04.799669,21974
1.49,1.55,1.61,0.89,2021-12-10 20:02:08.414174,10063
1.52,1.57,1.60,0.88,2021-12-10 20:02:12.115266,37955
1.41,1.55,1.61,0.86,2021-12-10 20:02:16.046903,40018
1.47,1.53,1.59,0.81,2021-12-10 20:12:19.905907,21974
1.49,1.55,1.61,0.89,2021-12-10 20:12:23.730029,10063
1.52,1.57,1.60,0.88,2021-12-10 20:12:27.546896,37955
1.41,1.55,1.61,0.86,2021-12-10 20:12:31.081267,40018
1.47,1.53,1.59,0.81,2021-12-10 20:22:42.950843,21974
1.49,1.55,1.61,0.89,2021-12-10 20:22:46.503515,10063
1.52,1.57,1.60,0.88,2021-12-10 20:22:50.156226,37955
1.41,1.53,1.59,0.86,2021-12-10 20:22:53.943248,40018
1.45,1.53,1.59,0.81,2021-12-10 20:32:57.439322,21974
1.48,1.54,1.60,0.89,2021-12-10 20:33:02.341932,10063
1.52,1.57,1.60,0.88,2021-12-10 20:33:05.992716,37955
1.41,1.53,1.59,0.86,2021-12-10 20:33:09.475575,40018
1.45,1.53,1.59,0.81,2021-12-10 20:43:13.304452,21974
1.48,1.54,1.60,0.89,2021-12-10 20:43:16.872297,10063
1.52,1.57,1.60,0.88,2021-12-10 20:43:20.568804,37955
1.41,1.53,1.59,0.86,2021-12-10 20:43:24.074606,40018
1.45,1.53,1.59,0.81,2021-12-10 20:53:27.950592,21974
1.48,1.54,1.60,0.89,2021-12-10 20:53:31.806415,10063
1.52,1.57,1.60,0.88,2021-12-10 20:53:35.466113,37955
1.41,1.53,1.59,0.86,2021-12-10 20:53:38.945128,40018
1.45,1.53,1.59,0.81,2021-12-10 21:03:42.563482,21974
1.54,1.65,1.71,0.89,2021-12-10 21:03:46.102638,10063
1.52,1.57,1.60,0.88,2021-12-10 21:03:50.191344,37955
1.41,1.53,1.59,0.86,2021-12-10 21:03:53.985024,40018
1.46,1.53,1.59,0.81,2021-12-10 21:13:57.615153,21974
1.54,1.65,1.71,0.89,2021-12-10 21:14:01.738166,10063
1.52,1.57,1.60,0.88,2021-12-10 21:14:05.232749,37955
1.41,1.53,1.59,0.86,2021-12-10 21:14:08.786037,40018
1.46,1.53,1.59,0.81,2021-12-10 21:24:12.451552,21974
1.54,1.65,1.71,0.89,2021-12-10 21:24:16.105120,10063
1.52,1.57,1.60,0.88,2021-12-10 21:24:19.613883,37955
1.41,1.53,1.59,0.86,2021-12-10 21:24:23.635308,40018
1.46,1.53,1.59,0.81,2021-12-10 21:34:27.321335,21974
1.54,1.65,1.71,0.89,2021-12-10 21:34:30.871480,10063
1.52,1.57,1.60,0.88,2021-12-10 21:34:34.776649,37955
1.41,1.53,1.59,0.86,2021-12-10 21:34:38.145848,40018
1.46,1.53,1.59,0.81,2021-12-10 21:44:42.155284,21974
1.54,1.65,1.71,0.89,2021-12-10 21:44:45.879106,10063
1.52,1.57,1.60,0.88,2021-12-10 21:44:49.417219,37955
1.41,1.53,1.59,0.86,2021-12-10 21:44:53.161037,40018
1.46,1.53,1.59,0.81,2021-12-10 21:54:57.074413,21974
1.54,1.65,1.71,0.89,2021-12-10 21:55:00.688686,10063
1.52,1.57,1.60,0.88,2021-12-10 21:55:04.591999,37955
1.41,1.53,1.59,0.86,2021-12-10 21:55:09.468114,40018
1.46,1.53,1.59,0.81,2021-12-10 22:05:12.989206,21974
1.54,1.65,1.71,0.89,2021-12-10 22:05:16.566109,10063
1.52,1.57,1.60,0.88,2021-12-10 22:05:20.547008,37955
1.41,1.53,1.59,0.86,2021-12-10 22:05:24.022825,40018
1.46,1.53,1.59,0.81,2021-12-10 22:15:27.839099,21974
1.54,1.65,1.71,0.89,2021-12-10 22:15:31.349134,10063
1.52,1.57,1.60,0.88,2021-12-10 22:15:35.136876,37955
1.41,1.53,1.59,0.86,2021-12-10 22:15:38.589998,40018
1.50,1.57,1.63,0.81,2021-12-10 22:25:42.522522,21974
1.54,1.65,1.71,0.89,2021-12-10 22:25:46.016702,10063
1.52,1.57,1.60,0.88,2021-12-10 22:25:49.704392,37955
1.41,1.53,1.59,0.86,2021-12-10 22:25:53.170875,40018
1.50,1.57,1.63,0.81,2021-12-10 22:35:56.699996,21974
1.54,1.65,1.71,0.89,2021-12-10 22:36:00.267496,10063
1.52,1.57,1.60,0.88,2021-12-10 22:36:05.335710,37955
1.41,1.53,1.59,0.86,2021-12-10 22:36:09.182607,40018
1.50,1.57,1.63,0.81,2021-12-10 22:46:12.726186,21974
1.54,1.65,1.71,0.89,2021-12-10 22:46:17.493581,10063
1.52,1.57,1.60,0.88,2021-12-10 22:46:21.223944,37955
1.41,1.53,1.59,0.86,2021-12-10 22:46:24.698906,40018
1.50,1.57,1.63,0.81,2021-12-10 22:56:28.250161,21974
1.54,1.65,1.71,0.89,2021-12-10 22:56:33.285502,10063
1.52,1.57,1.60,0.88,2021-12-10 22:56:37.706496,37955
1.41,1.53,1.59,0.86,2021-12-10 22:56:49.997414,40018
1.50,1.57,1.63,0.81,2021-12-10 23:06:54.674938,21974
1.54,1.65,1.71,0.89,2021-12-10 23:06:58.230028,10063
1.52,1.57,1.60,0.88,2021-12-10 23:07:02.714681,37955
1.41,1.53,1.59,0.86,2021-12-10 23:07:06.108658,40018
1.50,1.57,1.63,0.81,2021-12-10 23:17:09.859354,21974
1.54,1.65,1.71,0.89,2021-12-10 23:17:13.888528,10063
1.52,1.57,1.60,0.88,2021-12-10 23:17:17.474141,37955
1.41,1.53,1.59,0.86,2021-12-10 23:17:20.904124,40018
1.50,1.57,1.63,0.81,2021-12-10 23:27:24.611031,21974
1.54,1.65,1.71,0.89,2021-12-10 23:27:28.263503,10063
1.52,1.57,1.60,0.88,2021-12-10 23:27:31.779579,37955
1.41,1.53,1.59,0.86,2021-12-10 23:27:35.326225,40018
1.50,1.57,1.63,0.81,2021-12-10 23:37:38.972632,21974
1.54,1.65,1.71,0.89,2021-12-10 23:37:42.497599,10063
1.52,1.57,1.60,0.88,2021-12-10 23:37:46.009213,37955
1.41,1.53,1.59,0.86,2021-12-10 23:37:49.663804,40018
1.50,1.57,1.63,0.81,2021-12-10 23:47:53.228102,21974
1.54,1.65,1.71,0.89,2021-12-10 23:47:56.716530,10063
1.52,1.57,1.60,0.88,2021-12-10 23:48:00.285049,37955
1.41,1.53,1.59,0.86,2021-12-10 23:48:04.693902,40018
1.50,1.57,1.63,0.81,2021-12-10 23:58:08.305332,21974
1.54,1.65,1.71,0.89,2021-12-10 23:58:11.864187,10063
1.52,1.57,1.60,0.88,2021-12-10 23:58:15.535086,37955
1.41,1.53,1.59,0.86,2021-12-10 23:58:18.968270,40018
1.50,1.57,1.63,0.81,2021-12-11 00:08:22.603579,21974
1.54,1.65,1.71,0.89,2021-12-11 00:08:26.146034,10063
1.52,1.57,1.60,0.88,2021-12-11 00:08:29.714701,37955
1.41,1.53,1.59,0.86,2021-12-11 00:08:33.182156,40018
1.50,1.57,1.63,0.81,2021-12-11 00:18:36.791556,21974
1.54,1.65,1.71,0.89,2021-12-11 00:18:40.385511,10063
1.52,1.57,1.60,0.88,2021-12-11 00:18:43.930903,37955
1.41,1.53,1.59,0.86,2021-12-11 00:18:47.538931,40018
1.50,1.57,1.63,0.81,2021-12-11 00:28:51.442883,21974
1.54,1.65,1.71,0.89,2021-12-11 00:28:54.964051,10063
1.52,1.57,1.60,0.88,2021-12-11 00:28:58.426535,37955
1.41,1.53,1.59,0.86,2021-12-11 00:29:02.665354,40018
1.50,1.57,1.63,0.81,2021-12-11 00:39:06.499143,21974
1.54,1.65,1.71,0.89,2021-12-11 00:39:10.025577,10063
1.52,1.57,1.60,0.88,2021-12-11 00:39:13.488943,37955
1.41,1.53,1.59,0.86,2021-12-11 00:39:16.982844,40018
1.50,1.57,1.63,0.81,2021-12-11 00:49:20.527128,21974
1.54,1.65,1.71,0.89,2021-12-11 00:49:24.082742,10063
1.52,1.57,1.60,0.88,2021-12-11 00:49:28.087268,37955
1.41,1.53,1.59,0.86,2021-12-11 00:49:31.521785,40018
1.50,1.57,1.63,0.81,2021-12-11 00:59:35.138236,21974
1.54,1.65,1.71,0.89,2021-12-11 00:59:38.796288,10063
1.52,1.57,1.60,0.88,2021-12-11 00:59:42.248434,37955
1.41,1.53,1.59,0.86,2021-12-11 00:59:45.693002,40018
1.50,1.57,1.63,0.81,2021-12-11 01:09:49.487753,21974
1.54,1.65,1.71,0.89,2021-12-11 01:09:53.010016,10063
1.52,1.57,1.60,0.88,2021-12-11 01:09:56.961119,37955
1.41,1.53,1.59,0.86,2021-12-11 01:10:00.517013,40018
1.50,1.57,1.63,0.81,2021-12-11 01:20:05.033795,21974
1.54,1.65,1.71,0.89,2021-12-11 01:20:08.710404,10063
1.52,1.57,1.60,0.88,2021-12-11 01:20:12.415097,37955
1.41,1.53,1.59,0.86,2021-12-11 01:20:15.982098,40018
1.50,1.57,1.63,0.81,2021-12-11 01:30:20.150628,21974
1.54,1.65,1.71,0.89,2021-12-11 01:30:23.905300,10063
1.52,1.57,1.60,0.88,2021-12-11 01:30:27.483710,37955
1.41,1.53,1.59,0.86,2021-12-11 01:30:30.928036,40018
1.50,1.57,1.63,0.81,2021-12-11 01:40:34.734482,21974
1.54,1.65,1.71,0.89,2021-12-11 01:40:38.543640,10063
1.52,1.57,1.60,0.88,2021-12-11 01:40:42.475892,37955
1.41,1.53,1.59,0.86,2021-12-11 01:40:45.960271,40018
1.50,1.57,1.63,0.81,2021-12-11 01:50:49.594802,21974
1.54,1.65,1.71,0.89,2021-12-11 01:50:53.125442,10063
1.52,1.57,1.60,0.88,2021-12-11 01:50:56.927196,37955
1.41,1.53,1.59,0.86,2021-12-11 01:51:00.430421,40018
1.50,1.57,1.63,0.81,2021-12-11 02:01:04.523507,21974
1.54,1.65,1.71,0.89,2021-12-11 02:01:08.455632,10063
1.52,1.57,1.60,0.88,2021-12-11 02:01:12.048026,37955
1.41,1.53,1.59,0.86,2021-12-11 02:01:19.730535,40018
1.50,1.57,1.63,0.81,2021-12-11 02:11:23.428053,21974
1.54,1.65,1.71,0.89,2021-12-11 02:11:27.297537,10063
1.52,1.57,1.60,0.88,2021-12-11 02:11:31.118335,37955
1.41,1.53,1.59,0.86,2021-12-11 02:11:35.248262,40018
1.50,1.57,1.63,0.81,2021-12-11 02:21:39.288456,21974
1.54,1.65,1.71,0.89,2021-12-11 02:21:43.084342,10063
1.52,1.57,1.60,0.88,2021-12-11 02:21:46.562675,37955
1.41,1.53,1.59,0.86,2021-12-11 02:21:50.109548,40018
1.50,1.57,1.63,0.81,2021-12-11 02:31:53.794148,21974
1.54,1.65,1.71,0.89,2021-12-11 02:31:57.288547,10063
1.52,1.57,1.60,0.88,2021-12-11 02:32:00.802136,37955
1.41,1.53,1.59,0.86,2021-12-11 02:32:04.328420,40018
1.50,1.57,1.63,0.81,2021-12-11 02:42:07.953065,21974
1.54,1.65,1.71,0.89,2021-12-11 02:42:11.451518,10063
1.52,1.57,1.60,0.88,2021-12-11 02:42:15.279137,37955
1.41,1.53,1.59,0.86,2021-12-11 02:42:19.025155,40018
1.50,1.57,1.63,0.81,2021-12-11 02:52:22.611213,21974
1.54,1.65,1.71,0.89,2021-12-11 02:52:26.097202,10063
1.52,1.57,1.60,0.88,2021-12-11 02:52:29.646834,37955
1.41,1.53,1.59,0.86,2021-12-11 02:52:33.059577,40018
1.50,1.57,1.63,0.81,2021-12-11 03:02:36.567757,21974
1.54,1.65,1.71,0.89,2021-12-11 03:02:40.094997,10063
1.52,1.57,1.60,0.88,2021-12-11 03:02:43.521319,37955
1.41,1.53,1.59,0.86,2021-12-11 03:02:51.753379,40018
1.50,1.57,1.63,0.81,2021-12-11 03:12:55.503971,21974
1.54,1.65,1.71,0.89,2021-12-11 03:12:59.084503,10063
1.52,1.57,1.60,0.88,2021-12-11 03:13:02.684478,37955
1.41,1.53,1.59,0.86,2021-12-11 03:13:06.230535,40018
1.50,1.57,1.63,0.81,2021-12-11 03:23:10.915246,21974
1.54,1.65,1.71,0.89,2021-12-11 03:23:14.499276,10063
1.52,1.57,1.60,0.88,2021-12-11 03:23:18.041290,37955
1.41,1.53,1.59,0.86,2021-12-11 03:23:21.528625,40018
1.50,1.57,1.63,0.81,2021-12-11 03:33:25.331468,21974
1.54,1.65,1.71,0.89,2021-12-11 03:33:28.935709,10063
1.52,1.57,1.60,0.88,2021-12-11 03:33:32.471916,37955
1.41,1.53,1.59,0.86,2021-12-11 03:33:35.991332,40018
1.50,1.57,1.63,0.81,2021-12-11 03:43:39.666024,21974
1.54,1.65,1.71,0.89,2021-12-11 03:43:43.198395,10063
1.52,1.57,1.60,0.88,2021-12-11 03:43:47.020746,37955
1.41,1.53,1.59,0.86,2021-12-11 03:43:50.501557,40018
1.50,1.57,1.63,0.81,2021-12-11 03:53:54.146729,21974
1.54,1.65,1.71,0.89,2021-12-11 03:53:57.651937,10063
1.52,1.57,1.60,0.88,2021-12-11 03:54:01.814439,37955
1.41,1.53,1.59,0.86,2021-12-11 03:54:05.231080,40018
1.50,1.57,1.63,0.81,2021-12-11 04:04:09.178430,21974
1.54,1.65,1.71,0.89,2021-12-11 04:04:12.949574,10063
1.52,1.57,1.60,0.88,2021-12-11 04:04:16.402556,37955
1.41,1.53,1.59,0.86,2021-12-11 04:04:19.897217,40018
1.50,1.57,1.63,0.81,2021-12-11 04:14:23.490311,21974
1.54,1.65,1.71,0.89,2021-12-11 04:14:27.015448,10063
1.52,1.57,1.60,0.88,2021-12-11 04:14:30.519712,37955
1.41,1.53,1.59,0.86,2021-12-11 04:14:33.910364,40018
1.50,1.57,1.63,0.81,2021-12-11 04:24:37.498090,21974
1.54,1.65,1.71,0.89,2021-12-11 04:24:41.399712,10063
1.52,1.57,1.60,0.88,2021-12-11 04:24:45.212290,37955
1.41,1.53,1.59,0.86,2021-12-11 04:24:48.950791,40018
1.50,1.57,1.63,0.81,2021-12-11 04:34:53.019330,21974
1.54,1.65,1.71,0.89,2021-12-11 04:35:00.763743,10063
1.52,1.57,1.60,0.88,2021-12-11 04:35:04.621928,37955
1.41,1.53,1.59,0.86,2021-12-11 04:35:08.120403,40018
1.50,1.57,1.63,0.81,2021-12-11 04:45:11.813415,21974
1.54,1.65,1.71,0.89,2021-12-11 04:45:19.517084,10063
1.52,1.57,1.60,0.88,2021-12-11 04:45:23.185242,37955
1.57,1.70,1.76,0.86,2021-12-11 04:45:26.796808,40018
1.50,1.57,1.63,0.81,2021-12-11 04:55:30.446708,21974
1.54,1.65,1.71,0.89,2021-12-11 04:55:33.981845,10063
1.52,1.57,1.60,0.88,2021-12-11 04:55:37.495739,37955
1.57,1.70,1.76,0.86,2021-12-11 04:55:40.919494,40018
1.53,1.60,1.66,0.81,2021-12-11 05:05:44.672228,21974
1.60,1.74,1.80,0.89,2021-12-11 05:05:48.264882,10063
1.52,1.57,1.60,0.88,2021-12-11 05:05:51.849126,37955
1.57,1.70,1.76,0.86,2021-12-11 05:05:55.441055,40018
1.53,1.60,1.66,0.81,2021-12-11 05:15:59.124333,21974
1.60,1.74,1.80,0.89,2021-12-11 05:16:07.579924,10063
1.52,1.57,1.60,0.88,2021-12-11 05:16:11.123118,37955
1.57,1.70,1.76,0.86,2021-12-11 05:16:14.850524,40018
1.53,1.60,1.66,0.81,2021-12-11 05:26:18.546324,21974
1.60,1.74,1.80,0.89,2021-12-11 05:26:22.257932,10063
1.52,1.57,1.60,0.88,2021-12-11 05:26:25.824757,37955
1.57,1.70,1.76,0.86,2021-12-11 05:26:29.429260,40018
1.53,1.60,1.66,0.81,2021-12-11 05:36:33.158846,21974
1.60,1.74,1.80,0.89,2021-12-11 05:36:36.768502,10063
1.52,1.57,1.60,0.88,2021-12-11 05:36:40.635981,37955
1.57,1.70,1.76,0.86,2021-12-11 05:36:44.161756,40018
1.53,1.60,1.66,0.81,2021-12-11 05:46:47.770126,21974
1.60,1.74,1.80,0.89,2021-12-11 05:46:51.290435,10063
1.52,1.57,1.60,0.88,2021-12-11 05:46:54.748090,37955
1.57,1.70,1.76,0.86,2021-12-11 05:46:58.215219,40018
1.53,1.60,1.66,0.81,2021-12-11 05:57:02.795044,21974
1.60,1.74,1.80,0.89,2021-12-11 05:57:06.328218,10063
1.52,1.57,1.60,0.88,2021-12-11 05:57:09.865785,37955
1.57,1.70,1.76,0.86,2021-12-11 05:57:13.280924,40018
1.53,1.61,1.67,0.81,2021-12-11 06:07:16.802701,21974
1.60,1.74,1.80,0.89,2021-12-11 06:07:20.512100,10063
1.52,1.57,1.60,0.88,2021-12-11 06:07:24.212472,37955
1.57,1.70,1.76,0.86,2021-12-11 06:07:27.716181,40018
1.57,1.70,1.76,0.81,2021-12-11 06:17:31.547000,21974
1.56,1.62,1.68,0.89,2021-12-11 06:17:35.026719,10063
1.52,1.57,1.60,0.88,2021-12-11 06:17:38.731670,37955
1.57,1.70,1.76,0.86,2021-12-11 06:17:42.203090,40018
1.57,1.70,1.76,0.81,2021-12-11 06:27:45.757736,21974
1.60,1.71,1.77,0.89,2021-12-11 06:27:49.281657,10063
1.52,1.57,1.60,0.88,2021-12-11 06:27:52.952857,37955
1.57,1.70,1.76,0.86,2021-12-11 06:27:56.744146,40018
1.57,1.70,1.76,0.81,2021-12-11 06:38:00.495669,21974
1.56,1.62,1.68,0.89,2021-12-11 06:38:05.323103,10063
1.52,1.57,1.60,0.88,2021-12-11 06:38:08.828441,37955
1.51,1.62,1.68,0.86,2021-12-11 06:38:12.514209,40018
1.57,1.70,1.76,0.81,2021-12-11 06:48:16.150933,21974
1.56,1.62,1.68,0.89,2021-12-11 06:48:19.651128,10063
1.52,1.57,1.60,0.88,2021-12-11 06:48:23.111547,37955
1.51,1.62,1.68,0.86,2021-12-11 06:48:26.557383,40018
1.57,1.70,1.76,0.81,2021-12-11 06:58:30.102404,21974
1.55,1.61,1.67,0.89,2021-12-11 06:58:33.742536,10063
1.52,1.57,1.60,0.88,2021-12-11 06:58:37.283910,37955
1.51,1.62,1.68,0.86,2021-12-11 06:58:41.086890,40018
1.52,1.70,1.76,0.81,2021-12-11 07:08:44.618766,21974
1.55,1.61,1.67,0.89,2021-12-11 07:08:48.332600,10063
1.52,1.57,1.60,0.88,2021-12-11 07:08:51.779346,37955
1.51,1.62,1.68,0.86,2021-12-11 07:08:55.748601,40018
1.52,1.61,1.67,0.81,2021-12-11 07:18:59.384414,21974
1.55,1.61,1.67,0.89,2021-12-11 07:19:03.478893,10063
1.52,1.57,1.60,0.88,2021-12-11 07:19:07.261220,37955
1.51,1.62,1.68,0.86,2021-12-11 07:19:10.692258,40018
1.52,1.61,1.67,0.81,2021-12-11 07:29:14.218090,21974
1.55,1.61,1.67,0.89,2021-12-11 07:29:17.743323,10063
1.52,1.57,1.60,0.88,2021-12-11 07:29:21.544022,37955
1.51,1.62,1.68,0.86,2021-12-11 07:29:25.203289,40018
1.52,1.61,1.67,0.81,2021-12-11 07:39:28.919481,21974
1.55,1.61,1.67,0.89,2021-12-11 07:39:33.188185,10063
1.52,1.57,1.60,0.88,2021-12-11 07:39:36.881371,37955
1.51,1.62,1.68,0.86,2021-12-11 07:39:40.354066,40018
1.52,1.60,1.66,0.81,2021-12-11 07:49:44.171699,21974
1.55,1.61,1.67,0.89,2021-12-11 07:49:48.105112,10063
1.52,1.57,1.60,0.88,2021-12-11 07:49:51.511061,37955
1.50,1.60,1.66,0.86,2021-12-11 07:49:55.007884,40018
1.52,1.60,1.66,0.81,2021-12-11 07:59:58.627684,21974
1.55,1.61,1.67,0.89,2021-12-11 08:00:03.136576,10063
1.52,1.57,1.60,0.88,2021-12-11 08:00:06.541856,37955
1.50,1.60,1.66,0.86,2021-12-11 08:00:09.953698,40018
1.51,1.59,1.65,0.81,2021-12-11 08:10:13.566909,21974
1.55,1.61,1.67,0.89,2021-12-11 08:10:17.257806,10063
1.52,1.57,1.60,0.88,2021-12-11 08:10:21.401167,37955
1.50,1.60,1.66,0.86,2021-12-11 08:10:25.038529,40018
1.51,1.59,1.65,0.81,2021-12-11 08:20:28.752828,21974
1.61,1.68,1.74,0.89,2021-12-11 08:20:32.742491,10063
1.52,1.57,1.60,0.88,2021-12-11 08:20:36.473411,37955
1.50,1.60,1.66,0.86,2021-12-11 08:20:40.247083,40018
1.52,1.59,1.65,0.81,2021-12-11 08:30:44.047532,21974
1.61,1.68,1.74,0.89,2021-12-11 08:30:47.578066,10063
1.52,1.57,1.60,0.88,2021-12-11 08:30:51.054113,37955
1.50,1.60,1.66,0.86,2021-12-11 08:30:54.480434,40018
1.57,1.64,1.70,0.81,2021-12-11 08:40:58.156325,21974
1.61,1.68,1.74,0.89,2021-12-11 08:41:02.789522,10063
1.52,1.57,1.60,0.88,2021-12-11 08:41:06.380440,37955
1.50,1.60,1.66,0.86,2021-12-11 08:41:09.742671,40018
1.57,1.65,1.71,0.81,2021-12-11 08:51:13.764192,21974
